	text_id	word_id	skipped	time	outlier	ref_token	centered_time	word_len
127825	1	66	0.0	483.0	False	kehitystä	246.73529411764707	9
127826	1	67	0.0	336.0	False	tilasta	99.73529411764707	7
127827	1	68	0.0	214.0	False	toiseen,	-22.264705882352928	8
127828	1	69	0.0	316.0	False	visiosta	79.73529411764707	8
127829	1	70	0.0	87.0	False	toiseen,	-149.26470588235293	8
127830	1	71	1.0	0.0	False	sekä	-236.26470588235293	4
127831	1	72	0.0	393.0	False	nuoren	156.73529411764707	6
127832	1	73	0.0	217.0	False	kasvamista	-19.264705882352928	10
127833	1	74	0.0	137.0	False	aikuiseksi.	-99.26470588235293	11
127834	1	75	0.0	364.0	False	Janusta	127.73529411764707	7
127835	1	76	0.0	226.0	False	siis	-10.264705882352928	4
127836	1	77	0.0	50.0	False	palvottiin	-186.26470588235293	10
127837	1	78	0.0	276.0	False	sadonkorjuun	39.73529411764707	12
127838	1	79	1.0	0.0	False	ja	-236.26470588235293	2
127839	1	80	0.0	441.0	False	istutuksen	204.73529411764707	10
127840	1	81	0.0	302.0	False	alussa,	65.73529411764707	7
127841	1	82	1.0	0.0	False	sekä	-236.26470588235293	4
127842	1	83	0.0	442.0	False	avioliiton,	205.73529411764707	11
127843	1	84	0.0	86.0	False	kuoleman	-150.26470588235293	8
127844	1	85	1.0	0.0	False	ja	-236.26470588235293	2
127845	1	86	0.0	180.0	False	muiden	-56.26470588235293	6
127846	1	87	0.0	185.0	False	siirtymien	-51.26470588235293	10
127847	1	88	0.0	158.0	False	alussa.	-78.26470588235293	7
127848	1	89	0.0	227.0	False	Janukselle	-9.264705882352928	10
127849	1	90	0.0	168.0	False	ei	-68.26470588235293	2
127850	1	91	0.0	162.0	False	ollut	-74.26470588235293	5
127851	1	92	0.0	184.0	False	nimitetty	-52.26470588235293	9
127852	1	93	0.0	400.0	False	tiettyä	163.73529411764707	7
127853	1	94	0.0	152.0	False	pappia,	-84.26470588235293	7
127854	1	95	0.0	414.0	False	mutta	177.73529411764707	5
127855	1	96	0.0	192.0	False	itse	-44.26470588235293	4
127856	1	97	0.0	164.0	False	ylipappi	-72.26470588235293	8
127857	1	98	0.0	232.0	False	toimitti	-4.264705882352928	8
127858	1	99	0.0	225.0	False	hänen	-11.264705882352928	5
127859	1	100	0.0	197.0	False	seremoniansa.	-39.26470588235293	13
127860	1	101	0.0	334.0	False	Janus	97.73529411764707	5
127861	1	102	0.0	166.0	False	edusti	-70.26470588235293	6
127862	1	103	0.0	749.0	False	välimaastoa	512.7352941176471	11
127863	1	104	0.0	510.0	False	barbarismin	273.7352941176471	11
127864	1	105	1.0	0.0	False	ja	-236.26470588235293	2
127865	1	106	0.0	619.0	False	sivilisaation,	382.7352941176471	14
127866	1	107	0.0	195.0	False	maaseudun	-41.26470588235293	9
127867	1	108	1.0	0.0	False	ja	-236.26470588235293	2
127868	1	109	0.0	197.0	False	kaupungin	-39.26470588235293	9
127869	1	110	0.0	204.0	False	sekä	-32.26470588235293	4
127870	1	111	0.0	153.0	False	nuoruuden	-83.26470588235293	9
127871	1	112	1.0	0.0	False	ja	-236.26470588235293	2
127872	1	113	0.0	236.0	False	aikuisuuden	-0.2647058823529278	11
127873	1	114	0.0	212.0	False	välillä.	-24.264705882352928	8
127874	1	115	0.0	317.0	False	Muinaisilla	80.73529411764707	11
127875	1	116	0.0	316.0	False	kreikkalaisilla	79.73529411764707	15
127876	1	117	0.0	109.0	False	ei	-127.26470588235293	2
127877	1	118	0.0	155.0	False	ollut	-81.26470588235293	5
127878	1	119	0.0	179.0	False	vastinetta	-57.26470588235293	10
127879	1	120	0.0	215.0	False	Janukselle,	-21.264705882352928	11
127880	1	121	0.0	123.0	False	jonka	-113.26470588235293	5
127881	1	122	0.0	149.0	False	roomalaiset	-87.26470588235293	11
127882	1	123	0.0	207.0	False	väittivät	-29.264705882352928	9
127883	1	124	0.0	256.0	False	olevan	19.735294117647072	6
127884	1	125	0.0	194.0	False	selkeästi	-42.26470588235293	9
127885	1	126	0.0	98.0	False	heidän	-138.26470588235293	6
127886	1	127	0.0	212.0	False	omansa.	-24.264705882352928	7
127887	3	0	0.0	1113.0	False	Kilpaurheilussa	876.7352941176471	15
127888	3	1	0.0	227.0	False	doping	-9.264705882352928	6
127889	3	2	0.0	226.0	False	tarkoittaa	-10.264705882352928	10
127890	3	3	0.0	336.0	False	kilpailevien	99.73529411764707	12
127891	3	4	0.0	210.0	False	urheilijoiden	-26.264705882352928	13
127892	3	5	0.0	207.0	False	kiellettyjen	-29.264705882352928	12
127893	3	6	0.0	474.0	False	urheilusuoritusta	237.73529411764707	17
127894	3	7	0.0	323.0	False	parantavien	86.73529411764707	11
127895	3	8	0.0	246.0	False	aineiden	9.735294117647072	8
127896	3	9	0.0	234.0	False	käyttöä.	-2.264705882352928	8
127897	3	10	0.0	360.0	False	Urheilukilpailuja	123.73529411764707	17
127898	3	11	0.0	316.0	False	säätelevät	79.73529411764707	10
127899	3	12	0.0	269.0	False	organisaatiot	32.73529411764707	13
127900	3	13	0.0	282.0	False	käyttävät	45.73529411764707	9
127901	3	14	0.0	167.0	False	doping-	-69.26470588235293	7
127902	3	15	0.0	250.0	False	termiä	13.735294117647072	6
127903	3	16	0.0	282.0	False	laajasti.	45.73529411764707	9
127904	3	17	0.0	223.0	False	Aineiden	-13.264705882352928	8
127905	3	18	0.0	132.0	False	käyttöä	-104.26470588235293	7
127906	3	19	0.0	563.0	False	urheilusuorituksen	326.7352941176471	18
127907	3	20	0.0	219.0	False	parantamiseen	-17.264705882352928	13
127908	3	21	0.0	292.0	False	pidetään	55.73529411764707	8
127909	3	22	0.0	232.0	False	pääasiassa	-4.264705882352928	10
127910	3	23	0.0	329.0	False	epäeettisenä,	92.73529411764707	13
127911	3	24	1.0	0.0	False	ja	-236.26470588235293	2
127912	3	25	1.0	0.0	False	se	-236.26470588235293	2
127913	3	26	0.0	186.0	False	on	-50.26470588235293	2
127914	3	27	0.0	174.0	False	siksi	-62.26470588235293	5
127915	3	28	0.0	184.0	False	kielletty	-52.26470588235293	9
127916	3	29	0.0	205.0	False	suurimmassa	-31.264705882352928	11
127917	3	30	0.0	113.0	False	osassa	-123.26470588235293	6
127918	3	31	1.0	0.0	False	kansainvälisiä	-236.26470588235293	14
127919	3	32	1.0	0.0	False	urheiluorganisaatioita,	-236.26470588235293	23
127920	3	33	1.0	0.0	False	mm.	-236.26470588235293	3
127921	3	34	1.0	0.0	False	Kansainvälisessä	-236.26470588235293	16
127922	3	35	1.0	0.0	False	olympiakomiteassa.	-236.26470588235293	18
127923	3	36	1.0	0.0	False	Lisäksi	-236.26470588235293	7
127924	3	37	1.0	0.0	False	urheilijat,	-236.26470588235293	11
127925	3	38	1.0	0.0	False	jotka	-236.26470588235293	5
127926	3	39	1.0	0.0	False	pyrkivät	-236.26470588235293	8
127927	3	40	0.0	297.0	False	peittelemättömästi	60.73529411764707	18
127928	3	41	0.0	338.0	False	välttämään	101.73529411764707	10
127929	3	42	1.0	0.0	False	selvityksen,	-236.26470588235293	12
127930	3	43	0.0	478.0	False	pahentavat	241.73529411764707	10
127931	3	44	1.0	0.0	False	eettistä	-236.26470588235293	8
127932	3	45	0.0	412.0	False	rikkomusta	175.73529411764707	10
127933	3	46	1.0	0.0	False	avoimella	-236.26470588235293	9
127934	3	47	0.0	401.0	False	petoksella	164.73529411764707	10
127935	3	48	1.0	0.0	False	ja	-236.26470588235293	2
127936	3	49	0.0	1135.0	False	huijauksella.	898.7352941176471	13
127937	3	50	0.0	212.0	False	Vaikka	-24.264705882352928	6
127938	3	51	0.0	129.0	False	doping	-107.26470588235293	6
127939	3	52	0.0	318.0	False	onkin	81.73529411764707	5
127940	3	53	0.0	282.0	False	vallinnut	45.73529411764707	9
127941	3	54	0.0	305.0	False	otsikkoja	68.73529411764707	9
127942	3	55	0.0	116.0	False	viime	-120.26470588235293	5
127943	3	56	0.0	308.0	False	aikoina,	71.73529411764707	8
127944	3	57	0.0	250.0	False	ilmiönä	13.735294117647072	7
127945	3	58	1.0	0.0	False	se	-236.26470588235293	2
127946	3	59	0.0	158.0	False	ei	-78.26470588235293	2
127947	3	60	0.0	209.0	False	ole	-27.264705882352928	3
127948	3	61	0.0	217.0	False	kuitenkaan	-19.264705882352928	10
127949	3	62	0.0	162.0	False	uusi	-74.26470588235293	4
127950	3	63	0.0	135.0	False	–	-101.26470588235293	1
127951	3	64	0.0	214.0	False	itse	-22.264705882352928	4
127952	3	65	0.0	114.0	False	asiassa	-122.26470588235293	7
127953	3	66	0.0	167.0	False	se	-69.26470588235293	2
127954	3	67	1.0	0.0	False	on	-236.26470588235293	2
127955	3	68	1.0	0.0	False	yhtä	-236.26470588235293	4
127956	3	69	0.0	248.0	False	vanha	11.735294117647072	5
127957	3	70	0.0	212.0	False	kuin	-24.264705882352928	4
127958	3	71	1.0	0.0	False	urheilu	-236.26470588235293	7
127959	3	72	0.0	343.0	False	itsessään.	106.73529411764707	10
127960	3	73	0.0	217.0	False	Yleinen	-19.264705882352928	7
127961	3	74	0.0	166.0	False	mielipide	-70.26470588235293	9
127962	3	75	0.0	205.0	False	urheilijoiden	-31.264705882352928	13
127963	3	76	0.0	336.0	False	keskuudessa	99.73529411764707	11
127964	3	77	1.0	0.0	False	on	-236.26470588235293	2
127965	3	78	0.0	238.0	False	vaihdellut	1.7352941176470722	10
127966	3	79	0.0	223.0	False	laajasti	-13.264705882352928	8
127967	3	80	0.0	159.0	False	vuosien	-77.26470588235293	7
127968	3	81	0.0	231.0	False	saatossa:	-5.264705882352928	9
127969	3	82	0.0	266.0	False	aineita	29.735294117647072	7
127970	3	83	1.0	0.0	False	on	-236.26470588235293	2
127971	3	84	0.0	218.0	False	käytetty	-18.264705882352928	8
127972	3	85	0.0	210.0	False	muinaisista	-26.264705882352928	11
127973	3	86	0.0	709.0	False	sotavaunukilpailuista	472.7352941176471	21
127974	3	87	0.0	252.0	False	nykyhetkeen	15.735294117647072	11
127975	3	88	0.0	165.0	False	asti,	-71.26470588235293	5
127976	3	89	0.0	156.0	False	ja	-80.26470588235293	2
127977	3	90	0.0	232.0	False	tuoreimpia	-4.264705882352928	10
127978	3	91	0.0	274.0	False	kiistoja	37.73529411764707	8
127979	3	92	1.0	0.0	False	on	-236.26470588235293	2
127980	3	93	0.0	430.0	False	esiintynyt	193.73529411764707	10
127981	3	94	0.0	378.0	False	amerikkalaisessa	141.73529411764707	16
127982	3	95	0.0	270.0	False	pesäpallossa	33.73529411764707	12
127983	3	96	1.0	0.0	False	ja	-236.26470588235293	2
127984	3	97	0.0	395.0	False	pyöräilyssä.	158.73529411764707	12
127985	3	98	0.0	119.0	False	Viimeisinä	-117.26470588235293	10
127986	3	99	0.0	283.0	False	vuosikymmeninä	46.73529411764707	14
127987	3	100	0.0	413.0	False	viranomaiset	176.73529411764707	12
127988	3	101	0.0	104.0	False	ja	-132.26470588235293	2
127989	3	102	0.0	411.0	False	urheiluorganisaatiot	174.73529411764707	20
127990	3	103	1.0	0.0	False	ovat	-236.26470588235293	4
127991	3	104	0.0	203.0	False	yrittäneet	-33.26470588235293	10
127992	3	105	0.0	265.0	False	tiukasti	28.735294117647072	8
127993	3	106	0.0	179.0	False	säädellä	-57.26470588235293	8
127994	3	107	0.0	231.0	False	aineiden	-5.264705882352928	8
127995	3	108	0.0	180.0	False	käyttöä	-56.26470588235293	7
127996	3	109	0.0	188.0	False	urheilussa.	-48.26470588235293	11
127997	3	110	0.0	319.0	False	Ensisijaiset	82.73529411764707	12
127998	3	111	0.0	203.0	False	syyt	-33.26470588235293	4
127999	3	112	0.0	223.0	False	aineiden	-13.264705882352928	8
128000	3	113	0.0	327.0	False	kieltämiseen	90.73529411764707	12
128001	3	114	0.0	266.0	False	kumpuavat	29.735294117647072	9
128002	3	115	0.0	412.0	False	suoritusta	175.73529411764707	10
128003	3	116	0.0	318.0	False	parantavien	81.73529411764707	11
128004	3	117	0.0	254.0	False	aineiden	17.735294117647072	8
128005	3	118	0.0	486.0	False	terveysriskeistä,	249.73529411764707	17
128006	3	119	0.0	392.0	False	kilpailijoiden	155.73529411764707	14
128007	3	120	0.0	325.0	False	mahdollisuuksien	88.73529411764707	16
128008	3	121	0.0	446.0	False	samanarvoisuus	209.73529411764707	14
128009	3	122	1.0	0.0	False	ja	-236.26470588235293	2
128010	3	123	0.0	429.0	False	yleisölle	192.73529411764707	9
128011	3	124	0.0	184.0	False	näkyvä	-52.26470588235293	6
128012	3	125	0.0	641.0	False	päihteettömän	404.7352941176471	13
128013	3	126	0.0	269.0	False	urheilun	32.73529411764707	8
128014	3	127	0.0	206.0	False	antama	-30.264705882352928	6
128015	3	128	0.0	201.0	False	positiivinen	-35.26470588235293	12
128016	3	129	0.0	203.0	False	kuva.	-33.26470588235293	5
128017	3	130	0.0	142.0	False	Dopingin	-94.26470588235293	8
128018	3	131	0.0	53.0	False	vastaiset	-183.26470588235293	9
128019	3	132	0.0	298.0	False	viranomaiset	61.73529411764707	12
128020	3	133	0.0	177.0	False	ovat	-59.26470588235293	4
128021	3	134	0.0	268.0	False	toistuvasti	31.735294117647072	11
128022	3	135	0.0	197.0	False	painottaneet	-39.26470588235293	12
128023	3	136	0.0	219.0	False	suoritusta	-17.264705882352928	10
128024	3	137	0.0	246.0	False	parantavien	9.735294117647072	11
128025	3	138	0.0	207.0	False	aineiden	-29.264705882352928	8
128026	3	139	1.0	0.0	False	käytön	-236.26470588235293	6
128027	3	140	0.0	238.0	False	olevan	1.7352941176470722	6
128028	3	141	0.0	159.0	False	vastoin	-77.26470588235293	7
128029	3	142	0.0	375.0	False	”urheiluhenkeä”.	138.73529411764707	16
128030	4	0	0.0	355.0	False	Pussihukka	118.73529411764707	10
128031	4	1	1.0	0.0	False	oli	-236.26470588235293	3
128032	4	2	1.0	0.0	False	uuden	-236.26470588235293	5
128033	4	3	0.0	243.0	False	ajan	6.735294117647072	4
128034	4	4	1.0	0.0	False	suurin	-236.26470588235293	6
128035	4	5	0.0	377.0	False	lihansyöjäpussipeto,	140.73529411764707	20
128036	4	6	1.0	0.0	False	joka	-236.26470588235293	4
128037	4	7	1.0	0.0	False	muistutti	-236.26470588235293	9
128038	4	8	1.0	0.0	False	muodoltaan	-236.26470588235293	10
128039	4	9	1.0	0.0	False	sutta	-236.26470588235293	5
128040	4	10	1.0	0.0	False	ja	-236.26470588235293	2
128041	4	11	1.0	0.0	False	väritykseltään	-236.26470588235293	14
128042	4	12	1.0	0.0	False	tiikeriä,	-236.26470588235293	9
128043	4	13	0.0	138.0	False	mistä	-98.26470588235293	5
128044	4	14	0.0	361.0	False	johtuvat	124.73529411764707	8
128045	4	15	0.0	98.0	False	sen	-138.26470588235293	3
128046	4	16	1.0	0.0	False	monet	-236.26470588235293	5
128047	4	17	0.0	259.0	False	susi-	22.735294117647072	5
128048	4	18	1.0	0.0	False	ja	-236.26470588235293	2
128049	4	19	0.0	491.0	False	tiikeri	254.73529411764707	7
128050	4	20	0.0	79.0	False	-päätteiset	-157.26470588235293	11
128051	4	21	0.0	276.0	False	nimitykset.	39.73529411764707	11
128052	4	22	1.0	0.0	False	Alun	-236.26470588235293	4
128053	4	23	0.0	66.0	False	perin	-170.26470588235293	5
128054	4	24	0.0	75.0	False	pussihukka	-161.26470588235293	10
128055	4	25	1.0	0.0	False	eli	-236.26470588235293	3
128056	4	26	0.0	253.0	False	Australian	16.735294117647072	10
128057	4	27	0.0	370.0	False	mantereella	133.73529411764707	11
128058	4	28	0.0	243.0	False	ja	6.735294117647072	2
128059	4	29	0.0	245.0	False	Uudessa-	8.735294117647072	8
128060	4	30	0.0	353.0	False	Guineassa,	116.73529411764707	10
128061	4	31	1.0	0.0	False	mutta	-236.26470588235293	5
128062	4	32	0.0	443.0	False	viimeisten	206.73529411764707	10
128063	4	33	1.0	0.0	False	kolmen	-236.26470588235293	6
128064	4	34	0.0	222.0	False	vuosituhannen	-14.264705882352928	13
128065	4	35	0.0	155.0	False	aikana	-81.26470588235293	6
128066	4	36	0.0	280.0	False	lajia	43.73529411764707	5
128067	4	37	0.0	377.0	False	esiintyi	140.73529411764707	8
128068	4	38	0.0	130.0	False	vain	-106.26470588235293	4
128069	4	39	1.0	0.0	False	Tasmaniassa.	-236.26470588235293	12
128070	4	40	1.0	0.0	False	Sekä	-236.26470588235293	4
128071	4	41	0.0	329.0	False	naaras-	92.73529411764707	7
128072	4	42	1.0	0.0	False	että	-236.26470588235293	4
128073	4	43	0.0	645.0	False	koiraspussihukalla	408.7352941176471	18
128074	4	44	0.0	166.0	False	oli	-70.26470588235293	3
128075	4	45	0.0	197.0	False	pussit:	-39.26470588235293	7
128076	4	46	0.0	150.0	False	naaras	-86.26470588235293	6
128077	4	47	0.0	182.0	False	kantoi	-54.26470588235293	6
128078	4	48	0.0	228.0	False	poikasta	-8.264705882352928	8
128079	4	49	0.0	185.0	False	omassaan	-51.26470588235293	8
128080	4	50	1.0	0.0	False	ja	-236.26470588235293	2
128081	4	51	0.0	451.0	False	koiraan	214.73529411764707	7
128082	4	52	0.0	265.0	False	pussi	28.735294117647072	5
128083	4	53	0.0	187.0	False	suojasi	-49.26470588235293	7
128084	4	54	0.0	525.0	False	puolestaan	288.7352941176471	10
128085	4	55	0.0	91.0	False	ulkoisia	-145.26470588235293	8
128086	4	56	0.0	708.0	False	sukupuolielimiä.	471.7352941176471	16
128087	4	57	0.0	222.0	False	Pussihukan	-14.264705882352928	10
128088	4	58	0.0	366.0	False	tiedetään	129.73529411764707	9
128089	4	59	0.0	256.0	False	olleen	19.735294117647072	6
128090	4	60	0.0	323.0	False	harvaan	86.73529411764707	7
128091	4	61	0.0	209.0	False	asutuilla	-27.264705882352928	9
128092	4	62	0.0	230.0	False	alueilla	-6.264705882352928	8
128093	4	63	0.0	578.0	False	vaativissa	341.7352941176471	10
128094	4	64	0.0	297.0	False	olosuhteissa	60.73529411764707	12
128095	4	65	0.0	245.0	False	saalistava	8.735294117647072	10
128096	4	66	0.0	325.0	False	suurpeto,	88.73529411764707	9
128097	4	67	0.0	194.0	False	tosin	-42.26470588235293	5
128098	4	68	0.0	232.0	False	saaliin	-4.264705882352928	7
128099	4	69	0.0	200.0	False	koosta	-36.26470588235293	6
128100	4	70	1.0	0.0	False	ja	-236.26470588235293	2
128101	4	71	0.0	252.0	False	pussihukan	15.735294117647072	10
128102	4	72	0.0	513.0	False	saalistustyylistä	276.7352941176471	17
128103	4	73	1.0	0.0	False	on	-236.26470588235293	2
128104	4	74	0.0	473.0	False	esitetty	236.73529411764707	8
128105	4	75	0.0	166.0	False	vaihtelevaa	-70.26470588235293	11
128106	4	76	0.0	288.0	False	tietoa.	51.73529411764707	7
128107	4	77	1.0	0.0	False	Jo	-236.26470588235293	2
128108	4	78	0.0	404.0	False	ennen	167.73529411764707	5
128109	4	79	0.0	235.0	False	brittien	-1.2647058823529278	8
128110	4	80	0.0	196.0	False	tuloa	-40.26470588235293	5
128111	4	81	0.0	482.0	False	Australiaan	245.73529411764707	11
128112	4	82	0.0	284.0	False	pussihukkia	47.73529411764707	11
128113	4	83	0.0	355.0	False	hädin	118.73529411764707	5
128114	4	84	0.0	352.0	False	tuskin	115.73529411764707	6
128115	4	85	1.0	0.0	False	enää	-236.26470588235293	4
128116	4	86	0.0	436.0	False	esiintyi	199.73529411764707	8
128117	4	87	0.0	243.0	False	Australian	6.735294117647072	10
128118	4	88	0.0	316.0	False	mantereella,	79.73529411764707	12
128119	4	89	0.0	145.0	False	mutta	-91.26470588235293	5
128120	4	90	0.0	325.0	False	Tasmanian	88.73529411764707	9
128121	4	91	0.0	307.0	False	saarella	70.73529411764707	8
128122	4	92	0.0	130.0	False	laji	-106.26470588235293	4
128123	4	93	0.0	468.0	False	selvisi	231.73529411764707	7
128124	4	94	0.0	319.0	False	1900-	82.73529411764707	5
128125	4	95	0.0	180.0	False	luvulle	-56.26470588235293	7
128126	4	96	0.0	162.0	False	asti.	-74.26470588235293	5
128127	4	97	0.0	175.0	False	Metsästyksen	-61.26470588235293	12
128128	4	98	0.0	232.0	False	lisäksi	-4.264705882352928	7
128129	4	99	0.0	266.0	False	sairaudet	29.735294117647072	9
128130	4	100	1.0	0.0	False	sekä	-236.26470588235293	4
128131	4	101	0.0	349.0	False	koirien	112.73529411764707	7
128132	4	102	1.0	0.0	False	ja	-236.26470588235293	2
128133	4	103	0.0	201.0	False	ihmisten	-35.26470588235293	8
128134	4	104	0.0	168.0	False	tulo	-68.26470588235293	4
128135	4	105	0.0	313.0	False	pussihukan	76.73529411764707	10
128136	4	106	0.0	759.0	False	elinalueelle	522.7352941176471	12
128137	4	107	0.0	157.0	False	ovat	-79.26470588235293	4
128138	4	108	0.0	275.0	False	voineet	38.73529411764707	7
128139	4	109	0.0	199.0	False	vaikuttaa	-37.26470588235293	9
128140	4	110	1.0	0.0	False	lajin	-236.26470588235293	5
128141	4	111	0.0	490.0	False	häviämiseen.	253.73529411764707	12
128142	4	112	0.0	208.0	False	Vaikka	-28.264705882352928	6
128143	4	113	0.0	131.0	False	laji	-105.26470588235293	4
128144	4	114	0.0	190.0	False	on	-46.26470588235293	2
128145	4	115	0.0	193.0	False	kuollut	-43.26470588235293	7
128146	4	116	0.0	163.0	False	sukupuuttoon	-73.26470588235293	12
128147	4	117	0.0	311.0	False	1900-	74.73529411764707	5
128148	4	118	0.0	330.0	False	luvulla,	93.73529411764707	8
128149	4	119	0.0	215.0	False	ihmiset	-21.264705882352928	7
128150	4	120	0.0	192.0	False	edelleen	-44.26470588235293	8
128151	4	121	0.0	191.0	False	ilmoittavat	-45.26470588235293	11
128152	4	122	0.0	386.0	False	näköhavainnoista	149.73529411764707	16
128153	4	123	1.0	0.0	False	ja	-236.26470588235293	2
128154	4	124	0.0	221.0	False	yrittävät	-15.264705882352928	9
128155	4	125	0.0	211.0	False	esittää	-25.264705882352928	7
128156	4	126	0.0	295.0	False	todistusaineistoa	58.73529411764707	17
128157	4	127	0.0	97.0	False	lajin	-139.26470588235293	5
128158	4	128	0.0	303.0	False	olemassaolosta.	66.73529411764707	15
128159	9	110	0.0	200.0	False	määrä	-36.26470588235293	5
128160	9	111	0.0	167.0	False	mehiläismyrkyn	-69.26470588235293	14
128161	9	112	0.0	590.0	False	päävastageeniin	353.7352941176471	15
128162	9	113	0.0	90.0	False	reagoivia	-146.26470588235293	9
128163	9	114	0.0	216.0	False	vasta-	-20.264705882352928	6
128164	9	115	0.0	166.0	False	aineita.	-70.26470588235293	8
128165	9	116	0.0	178.0	False	Silti	-58.26470588235293	5
128166	9	117	0.0	165.0	False	tietysti	-71.26470588235293	8
128167	9	118	0.0	201.0	False	etenkin	-35.26470588235293	7
128168	9	119	0.0	150.0	False	vakavia	-86.26470588235293	7
128169	9	120	0.0	320.0	False	reaktiota	83.73529411764707	9
128170	9	121	0.0	295.0	False	saaneiden	58.73529411764707	9
128171	9	122	1.0	0.0	False	on	-236.26470588235293	2
128172	9	123	0.0	289.0	False	suojauduttava	52.73529411764707	13
128173	9	124	0.0	243.0	False	pistoilta	6.735294117647072	9
128174	9	125	0.0	424.0	False	mahdollisimman	187.73529411764707	14
128175	9	126	1.0	0.0	False	hyvin.	-236.26470588235293	6
128176	9	0	0.0	279.0	False	Mehiläishoito	42.73529411764707	13
128177	9	1	0.0	114.0	False	tarkoittaa	-122.26470588235293	10
128178	9	2	0.0	215.0	False	mehiläisten	-21.264705882352928	11
